I0229 01:05:47.878613 207395 Protraintest_ae.py:83] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_aebatch10_2/', 'log_filename': 'Train.log', 'output_dir': 'results_aebatch10_2/', 'snapshot_dir': 'snapshots_aebatch10_2/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 10, 'train_batch_size': 10, 'test_batch_size': 100, 'val_batch_size': 100, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 0.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 30, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'device': device(type='cuda'), 'script_folder': '/home/zyf/mixup/Pointcloud-Learning'}
I0229 01:05:47.880196 207395 Protraintester.py:359] Network Architecture:
I0229 01:06:52.588060 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.323,0.365) FineCDloss = 0.3233 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:53.333899 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.359,0.360) FineCDloss = 0.3590 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:54.066952 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.460,0.380) FineCDloss = 0.4595 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:54.797136 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.363,0.372) FineCDloss = 0.3633 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:55.550609 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.337,0.358) FineCDloss = 0.3371 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:56.302620 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.341,0.358) FineCDloss = 0.3414 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:57.056614 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.344,0.348) FineCDloss = 0.3441 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:57.810870 207395 Protraintester.py:248] Epoch=1   [ 13%/36757] AVGloss (B,R)=(0.323,0.352) FineCDloss = 0.3235 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:58.566463 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.361,0.353) FineCDloss = 0.3610 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:59.322370 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.354,0.347) FineCDloss = 0.3542 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:00.077409 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.375,0.346) FineCDloss = 0.3749 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:00.836300 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.369,0.342) FineCDloss = 0.3688 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:01.591323 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.367,0.356) FineCDloss = 0.3669 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:02.346580 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.369,0.351) FineCDloss = 0.3692 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:03.107152 207395 Protraintester.py:248] Epoch=1   [ 14%/36757] AVGloss (B,R)=(0.312,0.349) FineCDloss = 0.3122 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:03.860214 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.311,0.342) FineCDloss = 0.3106 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:04.622388 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.374,0.338) FineCDloss = 0.3744 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:05.387001 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.366,0.352) FineCDloss = 0.3660 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:06.148663 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.306,0.337) FineCDloss = 0.3062 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:06.896155 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.371,0.347) FineCDloss = 0.3707 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:07.654823 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.340,0.335) FineCDloss = 0.3400 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:08.408901 207395 Protraintester.py:248] Epoch=1   [ 15%/36757] AVGloss (B,R)=(0.348,0.344) FineCDloss = 0.3476 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:09.171394 207395 Protraintester.py:248] Epoch=1   [ 16%/36757] AVGloss (B,R)=(0.351,0.348) FineCDloss = 0.3513 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:09.934544 207395 Protraintester.py:248] Epoch=1   [ 16%/36757] AVGloss (B,R)=(0.341,0.349) FineCDloss = 0.3414 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:10.670639 207395 Protraintester.py:248] Epoch=1   [ 16%/36757] AVGloss (B,R)=(0.361,0.354) FineCDloss = 0.3613 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:11.421390 207395 Protraintester.py:248] Epoch=1   [ 16%/36757] AVGloss (B,R)=(0.310,0.345) FineCDloss = 0.3096 Classloss = 0.0000 lr = 0.00300 
I0229 01:07:12.163726 207395 Protraintester.py:248] Epoch=1   [ 16%/36757] AVGloss (B,R)=(0.365,0.355) FineCDloss = 0.3655 Classloss = 0.0000 lr = 0.00300 
